epoch,mode,sample,requested_C_H_O,generated_C_H_O,species_key,base_atom_indices,base_bonds,attached_h_per_base_atom,in_species_training_reference,correct_for_condition,termination
300,sampled,1041,"[1, 2, 1]","[1, 3, 1]",CH2OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[2, 1]",True,False,STOP
300,sampled,1042,"[1, 2, 1]","[1, 2, 1]",CH2O,"{0: 'C', 1: 'O'}","[(0, 1, 2)]","[2, 0]",True,True,STOP
300,sampled,1043,"[1, 2, 1]","[1, 3, 1]",CH3O,"{0: 'O', 1: 'C'}","[(0, 1, 1)]","[0, 3]",True,False,STOP
300,sampled,1044,"[1, 2, 1]","[1, 2, 0]",CH2,{0: 'C'},[],[2],True,False,STOP
300,sampled,1045,"[1, 2, 1]","[1, 1, 0]",CH,{0: 'C'},[],[1],True,False,STOP
300,sampled,1046,"[1, 2, 1]","[1, 2, 1]",CH2O,"{0: 'C', 1: 'O'}","[(0, 1, 2)]","[2, 0]",True,True,STOP
300,sampled,1047,"[1, 2, 1]","[1, 2, 1]",CH2O,"{0: 'C', 1: 'O'}","[(0, 1, 2)]","[2, 0]",True,True,STOP
300,sampled,1048,"[1, 2, 1]","[1, 2, 1]",CH2O,"{0: 'O', 1: 'C'}","[(0, 1, 2)]","[0, 2]",True,True,STOP
300,sampled,1049,"[1, 2, 1]","[1, 2, 1]",CH2O,"{0: 'C', 1: 'O'}","[(0, 1, 2)]","[2, 0]",True,True,STOP
300,sampled,1050,"[1, 2, 1]","[1, 2, 1]",CH2O,"{0: 'C', 1: 'O'}","[(0, 1, 2)]","[2, 0]",True,True,STOP
300,sampled,1051,"[1, 2, 1]","[1, 3, 1]",CH2OH,"{0: 'O', 1: 'C'}","[(0, 1, 1)]","[1, 2]",True,False,STOP
300,sampled,1052,"[1, 2, 1]","[1, 3, 1]",CH3O,"{0: 'O', 1: 'C'}","[(0, 1, 1)]","[0, 3]",True,False,STOP
300,sampled,1053,"[1, 2, 1]","[1, 2, 1]",CH2O,"{0: 'C', 1: 'O'}","[(0, 1, 2)]","[2, 0]",True,True,STOP
300,sampled,1054,"[1, 2, 1]","[1, 3, 1]",CH3O,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[3, 0]",True,False,STOP
300,sampled,1055,"[1, 2, 1]","[1, 2, 1]",CH2O,"{0: 'O', 1: 'C'}","[(0, 1, 2)]","[0, 2]",True,True,STOP
300,sampled,1056,"[1, 2, 1]","[1, 3, 1]",CH2OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[2, 1]",True,False,STOP
300,sampled,1057,"[1, 2, 1]","[1, 2, 1]",CH2O,"{0: 'C', 1: 'O'}","[(0, 1, 2)]","[2, 0]",True,True,STOP
300,sampled,1058,"[1, 2, 1]","[1, 1, 0]",CH,{0: 'C'},[],[1],True,False,STOP
300,sampled,1059,"[1, 2, 1]","[1, 3, 1]",CH3O,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[3, 0]",True,False,STOP
300,sampled,1060,"[1, 2, 1]","[1, 2, 1]",CH2O,"{0: 'O', 1: 'C'}","[(0, 1, 2)]","[0, 2]",True,True,STOP
300,sampled,1061,"[1, 2, 1]","[1, 1, 1]",HCO,"{0: 'C', 1: 'O'}","[(0, 1, 2)]","[1, 0]",True,False,STOP
300,sampled,1062,"[1, 2, 1]","[1, 1, 0]",CH,{0: 'C'},[],[1],True,False,STOP
300,sampled,1063,"[1, 2, 1]","[1, 2, 1]",CH2O,"{0: 'C', 1: 'O'}","[(0, 1, 2)]","[2, 0]",True,True,STOP
300,sampled,1064,"[1, 2, 1]","[1, 3, 1]",CH2OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[2, 1]",True,False,STOP
300,sampled,1065,"[1, 2, 1]","[2, 3, 1]",CH2CHO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (1, 2, 2)]","[2, 1, 0]",True,False,STOP
300,sampled,1066,"[1, 2, 1]","[1, 1, 0]",CH,{0: 'C'},[],[1],True,False,STOP
300,sampled,1067,"[1, 2, 1]","[2, 1, 0]",C2H,"{0: 'C', 1: 'C'}","[(0, 1, 3)]","[1, 0]",True,False,STOP
300,sampled,1068,"[1, 2, 1]","[1, 3, 1]",CH2OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[2, 1]",True,False,STOP
300,sampled,1069,"[1, 2, 1]","[1, 3, 1]",CH2OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[2, 1]",True,False,STOP
300,sampled,1070,"[1, 2, 1]","[1, 1, 1]",HCO,"{0: 'O', 1: 'C'}","[(0, 1, 2)]","[0, 1]",True,False,STOP
300,sampled,1071,"[1, 2, 1]","[1, 2, 1]",CH2O,"{0: 'C', 1: 'O'}","[(0, 1, 2)]","[2, 0]",True,True,STOP
300,sampled,1072,"[1, 2, 1]","[1, 2, 1]",CH2O,"{0: 'O', 1: 'C'}","[(0, 1, 2)]","[0, 2]",True,True,STOP
300,sampled,1073,"[1, 2, 1]","[1, 2, 1]",CH2O,"{0: 'C', 1: 'O'}","[(0, 1, 2)]","[2, 0]",True,True,STOP
300,sampled,1074,"[1, 2, 1]","[1, 3, 1]",CH2OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[2, 1]",True,False,STOP
300,sampled,1075,"[1, 2, 1]","[1, 2, 1]",CH2O,"{0: 'C', 1: 'O'}","[(0, 1, 2)]","[2, 0]",True,True,STOP
300,sampled,1076,"[1, 2, 1]","[1, 2, 1]",CH2O,"{0: 'C', 1: 'O'}","[(0, 1, 2)]","[2, 0]",True,True,STOP
300,sampled,1077,"[1, 2, 1]","[1, 2, 1]",CH2O,"{0: 'C', 1: 'O'}","[(0, 1, 2)]","[2, 0]",True,True,STOP
300,sampled,1078,"[1, 2, 1]","[1, 2, 1]",CH2O,"{0: 'O', 1: 'C'}","[(0, 1, 2)]","[0, 2]",True,True,STOP
300,sampled,1079,"[1, 2, 1]","[1, 3, 1]",CH2OH,"{0: 'O', 1: 'C'}","[(0, 1, 1)]","[1, 2]",True,False,STOP
300,sampled,1080,"[1, 2, 1]","[1, 2, 0]",CH2,{0: 'C'},[],[2],True,False,STOP
300,sampled,1081,"[1, 2, 1]","[1, 1, 1]",HCO,"{0: 'C', 1: 'O'}","[(0, 1, 2)]","[1, 0]",True,False,STOP
300,sampled,1082,"[1, 2, 1]","[1, 2, 1]",CH2O,"{0: 'C', 1: 'O'}","[(0, 1, 2)]","[2, 0]",True,True,STOP
300,sampled,1083,"[1, 2, 1]","[1, 2, 1]",CH2O,"{0: 'C', 1: 'O'}","[(0, 1, 2)]","[2, 0]",True,True,STOP
300,sampled,1084,"[1, 2, 1]","[1, 3, 1]",CH2OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[2, 1]",True,False,STOP
300,sampled,1085,"[1, 2, 1]","[1, 3, 1]",CH3O,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[3, 0]",True,False,STOP
300,sampled,1086,"[1, 2, 1]","[1, 1, 0]",CH,{0: 'C'},[],[1],True,False,STOP
300,sampled,1087,"[1, 2, 1]","[1, 3, 1]",CH3O,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[3, 0]",True,False,STOP
300,sampled,1088,"[1, 2, 1]","[1, 1, 0]",CH,{0: 'C'},[],[1],True,False,STOP
300,sampled,1089,"[1, 2, 1]","[1, 1, 0]",CH,{0: 'C'},[],[1],True,False,STOP
300,sampled,1090,"[1, 2, 1]","[1, 2, 1]",CH2O,"{0: 'C', 1: 'O'}","[(0, 1, 2)]","[2, 0]",True,True,STOP
300,sampled,1091,"[1, 2, 1]","[1, 3, 1]",CH2OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[2, 1]",True,False,STOP
300,sampled,1092,"[1, 2, 1]","[1, 2, 1]",CH2O,"{0: 'C', 1: 'O'}","[(0, 1, 2)]","[2, 0]",True,True,STOP
300,sampled,1093,"[1, 2, 1]","[1, 3, 1]",CH2OH,"{0: 'O', 1: 'C'}","[(0, 1, 1)]","[1, 2]",True,False,STOP
300,sampled,1094,"[1, 2, 1]","[1, 3, 1]",CH2OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[2, 1]",True,False,STOP
300,sampled,1095,"[1, 2, 1]","[1, 3, 1]",CH3O,"{0: 'O', 1: 'C'}","[(0, 1, 1)]","[0, 3]",True,False,STOP
300,sampled,1096,"[1, 2, 1]","[1, 2, 1]",CH2O,"{0: 'C', 1: 'O'}","[(0, 1, 2)]","[2, 0]",True,True,STOP
300,sampled,1097,"[1, 2, 1]","[1, 2, 1]",CH2O,"{0: 'O', 1: 'C'}","[(0, 1, 2)]","[0, 2]",True,True,STOP
300,sampled,1098,"[1, 2, 1]","[1, 3, 1]",CH2OH,"{0: 'O', 1: 'C'}","[(0, 1, 1)]","[1, 2]",True,False,STOP
300,sampled,1099,"[1, 2, 1]","[1, 2, 1]",CH2O,"{0: 'C', 1: 'O'}","[(0, 1, 2)]","[2, 0]",True,True,STOP
300,sampled,1100,"[1, 2, 1]","[1, 2, 1]",Unknown,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[2, 0]",False,False,STOP
300,sampled,1101,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1102,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1103,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1104,"[1, 4, 0]","[1, 4, 1]",CH3OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[3, 1]",True,False,STOP
300,sampled,1105,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1106,"[1, 4, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,False,STOP
300,sampled,1107,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1108,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1109,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1110,"[1, 4, 0]","[1, 4, 1]",CH3OH,"{0: 'O', 1: 'C'}","[(0, 1, 1)]","[1, 3]",True,False,STOP
300,sampled,1111,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1112,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1113,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1114,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1115,"[1, 4, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,False,STOP
300,sampled,1116,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1117,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1118,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1119,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1120,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1121,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1122,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1123,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1124,"[1, 4, 0]","[1, 4, 1]",CH3OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[3, 1]",True,False,STOP
300,sampled,1125,"[1, 4, 0]","[2, 3, 0]",C2H3,"{0: 'C', 1: 'C'}","[(0, 1, 2)]","[2, 1]",True,False,STOP
300,sampled,1126,"[1, 4, 0]","[1, 4, 1]",CH3OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[3, 1]",True,False,STOP
300,sampled,1127,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1128,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1129,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1130,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1131,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1132,"[1, 4, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 2]",True,False,STOP
300,sampled,1133,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1134,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1135,"[1, 4, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[2, 3]",True,False,STOP
300,sampled,1136,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1137,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1138,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1139,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1140,"[1, 4, 0]","[2, 4, 0]",C2H4,"{0: 'C', 1: 'C'}","[(0, 1, 2)]","[2, 2]",True,False,STOP
300,sampled,1141,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1142,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1143,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1144,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1145,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1146,"[1, 4, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,False,STOP
300,sampled,1147,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1148,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1149,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1150,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1151,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1152,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1153,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1154,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1155,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1156,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1157,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1158,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1159,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1160,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1161,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1162,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1163,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1164,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1165,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1166,"[1, 4, 0]","[1, 4, 1]",CH3OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[3, 1]",True,False,STOP
300,sampled,1167,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1168,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1169,"[1, 4, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,False,STOP
300,sampled,1170,"[1, 4, 0]","[2, 5, 0]",C2H5,"{0: 'C', 1: 'C'}","[(0, 1, 1)]","[3, 2]",True,False,STOP
300,sampled,1171,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1172,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1173,"[1, 4, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,False,STOP
300,sampled,1174,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1175,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1176,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1177,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1178,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1179,"[1, 4, 0]","[2, 4, 1]",CH3CHO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (1, 2, 2)]","[3, 1, 0]",True,False,STOP
300,sampled,1180,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1181,"[1, 4, 0]","[2, 4, 1]",CH3CHO,"{0: 'C', 1: 'C', 2: 'O'}","[(0, 1, 1), (1, 2, 2)]","[3, 1, 0]",True,False,STOP
300,sampled,1182,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1183,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1184,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1185,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1186,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1187,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1188,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1189,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1190,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1191,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1192,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1193,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1194,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1195,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1196,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1197,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1198,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1199,"[1, 4, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,True,STOP
300,sampled,1200,"[1, 4, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,False,STOP
300,sampled,1201,"[1, 3, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,False,STOP
300,sampled,1202,"[1, 3, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,True,STOP
300,sampled,1203,"[1, 3, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,True,STOP
300,sampled,1204,"[1, 3, 0]","[1, 2, 0]",CH2,{0: 'C'},[],[2],True,False,STOP
300,sampled,1205,"[1, 3, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,False,STOP
300,sampled,1206,"[1, 3, 0]","[1, 3, 1]",CH2OH,"{0: 'O', 1: 'C'}","[(0, 1, 1)]","[1, 2]",True,False,STOP
300,sampled,1207,"[1, 3, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,False,STOP
300,sampled,1208,"[1, 3, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,False,STOP
300,sampled,1209,"[1, 3, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,True,STOP
300,sampled,1210,"[1, 3, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,True,STOP
300,sampled,1211,"[1, 3, 0]","[1, 4, 1]",CH3OH,"{0: 'C', 1: 'O'}","[(0, 1, 1)]","[3, 1]",True,False,STOP
300,sampled,1212,"[1, 3, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,False,STOP
300,sampled,1213,"[1, 3, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,False,STOP
300,sampled,1214,"[1, 3, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,True,STOP
300,sampled,1215,"[1, 3, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,False,STOP
300,sampled,1216,"[1, 3, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,True,STOP
300,sampled,1217,"[1, 3, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,True,STOP
300,sampled,1218,"[1, 3, 0]","[1, 2, 0]",CH2,{0: 'C'},[],[2],True,False,STOP
300,sampled,1219,"[1, 3, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,False,STOP
300,sampled,1220,"[1, 3, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,True,STOP
300,sampled,1221,"[1, 3, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,True,STOP
300,sampled,1222,"[1, 3, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,False,STOP
300,sampled,1223,"[1, 3, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,False,STOP
300,sampled,1224,"[1, 3, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,True,STOP
300,sampled,1225,"[1, 3, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,True,STOP
300,sampled,1226,"[1, 3, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,False,STOP
300,sampled,1227,"[1, 3, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,True,STOP
300,sampled,1228,"[1, 3, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,False,STOP
300,sampled,1229,"[1, 3, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,True,STOP
300,sampled,1230,"[1, 3, 0]","[0, 2, 0]",H2,"{0: 'H', 1: 'H'}","[(0, 1, 1)]",[],True,False,STOP
300,sampled,1231,"[1, 3, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,False,STOP
300,sampled,1232,"[1, 3, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,True,STOP
300,sampled,1233,"[1, 3, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,True,STOP
300,sampled,1234,"[1, 3, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,False,STOP
300,sampled,1235,"[1, 3, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,True,STOP
300,sampled,1236,"[1, 3, 0]","[2, 2, 0]",C2H2,"{0: 'C', 1: 'C'}","[(0, 1, 3)]","[1, 1]",True,False,STOP
300,sampled,1237,"[1, 3, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,True,STOP
300,sampled,1238,"[1, 3, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,True,STOP
300,sampled,1239,"[1, 3, 0]","[1, 2, 0]",CH2,{0: 'C'},[],[2],True,False,STOP
300,sampled,1240,"[1, 3, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,True,STOP
300,sampled,1241,"[1, 3, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,True,STOP
300,sampled,1242,"[1, 3, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,True,STOP
300,sampled,1243,"[1, 3, 0]","[1, 4, 0]",CH4,{0: 'C'},[],[4],True,False,STOP
300,sampled,1244,"[1, 3, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,True,STOP
300,sampled,1245,"[1, 3, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,True,STOP
300,sampled,1246,"[1, 3, 0]","[1, 2, 0]",CH2,{0: 'C'},[],[2],True,False,STOP
300,sampled,1247,"[1, 3, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,True,STOP
300,sampled,1248,"[1, 3, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,True,STOP
300,sampled,1249,"[1, 3, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,True,STOP
300,sampled,1250,"[1, 3, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,True,STOP
300,sampled,1251,"[1, 3, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,True,STOP
300,sampled,1252,"[1, 3, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,True,STOP
300,sampled,1253,"[1, 3, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,True,STOP
300,sampled,1254,"[1, 3, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,True,STOP
300,sampled,1255,"[1, 3, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,True,STOP
300,sampled,1256,"[1, 3, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,True,STOP
300,sampled,1257,"[1, 3, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,True,STOP
300,sampled,1258,"[1, 3, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,True,STOP
300,sampled,1259,"[1, 3, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,True,STOP
300,sampled,1260,"[1, 3, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,True,STOP
300,sampled,1261,"[1, 3, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,True,STOP
300,sampled,1262,"[1, 3, 0]","[1, 3, 0]",CH3,{0: 'C'},[],[3],True,True,STOP
